,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,BAC Gradient,Policy Evolution
10,11.0,0.025,0.09202596044382122,0.09315655135168523,0.0,-4995.0,"[[-0.00964311]
 [-0.03149019]
 [-0.0569055 ]
 [-0.0569055 ]
 [-0.02692727]
 [-0.08793268]
 [-0.15890198]
 [-0.15890198]
 [-0.04160911]
 [-0.13587713]
 [-0.24554175]
 [-0.24554175]
 [-0.03557996]
 [-0.11618858]
 [-0.20996283]
 [-0.20996283]
 [ 0.00964311]
 [ 0.03149019]
 [ 0.0569055 ]
 [ 0.0569055 ]
 [ 0.02692727]
 [ 0.08793268]
 [ 0.15890198]
 [ 0.15890198]
 [ 0.04160911]
 [ 0.13587713]
 [ 0.24554175]
 [ 0.24554175]
 [ 0.03557996]
 [ 0.11618858]
 [ 0.20996283]
 [ 0.20996283]]","[[-0.00392625]
 [-0.01282142]
 [-0.02316942]
 [-0.02316942]
 [-0.01008526]
 [-0.03293406]
 [-0.05951469]
 [-0.05951469]
 [-0.01441269]
 [-0.04706555]
 [-0.08505153]
 [-0.08505153]
 [-0.01145743]
 [-0.03741496]
 [-0.06761208]
 [-0.06761208]
 [ 0.00392625]
 [ 0.01282142]
 [ 0.02316942]
 [ 0.02316942]
 [ 0.01008526]
 [ 0.03293406]
 [ 0.05951469]
 [ 0.05951469]
 [ 0.01441269]
 [ 0.04706555]
 [ 0.08505153]
 [ 0.08505153]
 [ 0.01145743]
 [ 0.03741496]
 [ 0.06761208]
 [ 0.06761208]]"
11,12.0,0.025,0.07553145312012371,0.06846000492524935,0.0,-4995.0,"[[-0.01183648]
 [-0.03865277]
 [-0.0698489 ]
 [-0.0698489 ]
 [-0.02938371]
 [-0.09595433]
 [-0.17339779]
 [-0.17339779]
 [-0.04036562]
 [-0.13181644]
 [-0.23820373]
 [-0.23820373]
 [-0.03068581]
 [-0.10020643]
 [-0.18108171]
 [-0.18108171]
 [ 0.01183648]
 [ 0.03865277]
 [ 0.0698489 ]
 [ 0.0698489 ]
 [ 0.02938371]
 [ 0.09595433]
 [ 0.17339779]
 [ 0.17339779]
 [ 0.04036562]
 [ 0.13181644]
 [ 0.23820373]
 [ 0.23820373]
 [ 0.03068581]
 [ 0.10020643]
 [ 0.18108171]
 [ 0.18108171]]","[[-0.00422216]
 [-0.01378774]
 [-0.02491564]
 [-0.02491564]
 [-0.01081986]
 [-0.03533291]
 [-0.06384964]
 [-0.06384964]
 [-0.01542183]
 [-0.05036096]
 [-0.09100662]
 [-0.09100662]
 [-0.01222458]
 [-0.03992012]
 [-0.07213912]
 [-0.07213912]
 [ 0.00422216]
 [ 0.01378774]
 [ 0.02491564]
 [ 0.02491564]
 [ 0.01081986]
 [ 0.03533291]
 [ 0.06384964]
 [ 0.06384964]
 [ 0.01542183]
 [ 0.05036096]
 [ 0.09100662]
 [ 0.09100662]
 [ 0.01222458]
 [ 0.03992012]
 [ 0.07213912]
 [ 0.07213912]]"
12,13.0,0.025,0.06502516678237155,0.05496754009597807,0.0,-4995.0,"[[-0.01393547]
 [-0.04550714]
 [-0.08223534]
 [-0.08223534]
 [-0.03119462]
 [-0.10186797]
 [-0.18408425]
 [-0.18408425]
 [-0.03864193]
 [-0.12618764]
 [-0.228032  ]
 [-0.228032  ]
 [-0.0264886 ]
 [-0.08650017]
 [-0.15631331]
 [-0.15631331]
 [ 0.01393547]
 [ 0.04550714]
 [ 0.08223534]
 [ 0.08223534]
 [ 0.03119462]
 [ 0.10186797]
 [ 0.18408425]
 [ 0.18408425]
 [ 0.03864193]
 [ 0.12618764]
 [ 0.228032  ]
 [ 0.228032  ]
 [ 0.0264886 ]
 [ 0.08650017]
 [ 0.15631331]
 [ 0.15631331]]","[[-0.00457055]
 [-0.01492542]
 [-0.02697153]
 [-0.02697153]
 [-0.01159972]
 [-0.03787961]
 [-0.06845174]
 [-0.06845174]
 [-0.01638788]
 [-0.05351565]
 [-0.09670742]
 [-0.09670742]
 [-0.01288679]
 [-0.04208263]
 [-0.07604696]
 [-0.07604696]
 [ 0.00457055]
 [ 0.01492542]
 [ 0.02697153]
 [ 0.02697153]
 [ 0.01159972]
 [ 0.03787961]
 [ 0.06845174]
 [ 0.06845174]
 [ 0.01638788]
 [ 0.05351565]
 [ 0.09670742]
 [ 0.09670742]
 [ 0.01288679]
 [ 0.04208263]
 [ 0.07604696]
 [ 0.07604696]]"
13,14.0,0.025,0.07198795003262895,0.07255170929860397,0.0,-4995.0,"[[-0.00843858]
 [-0.02755671]
 [-0.04979736]
 [-0.04979736]
 [-0.02376195]
 [-0.07759614]
 [-0.14022295]
 [-0.14022295]
 [-0.03702678]
 [-0.12091325]
 [-0.21850073]
 [-0.21850073]
 [-0.03192793]
 [-0.10426264]
 [-0.18841163]
 [-0.18841163]
 [ 0.00843858]
 [ 0.02755671]
 [ 0.04979736]
 [ 0.04979736]
 [ 0.02376195]
 [ 0.07759614]
 [ 0.14022295]
 [ 0.14022295]
 [ 0.03702678]
 [ 0.12091325]
 [ 0.21850073]
 [ 0.21850073]
 [ 0.03192793]
 [ 0.10426264]
 [ 0.18841163]
 [ 0.18841163]]","[[-0.00478152]
 [-0.01561434]
 [-0.02821646]
 [-0.02821646]
 [-0.01219377]
 [-0.03981952]
 [-0.07195732]
 [-0.07195732]
 [-0.01731355]
 [-0.05653848]
 [-0.10216994]
 [-0.10216994]
 [-0.01368499]
 [-0.04468919]
 [-0.08075725]
 [-0.08075725]
 [ 0.00478152]
 [ 0.01561434]
 [ 0.02821646]
 [ 0.02821646]
 [ 0.01219377]
 [ 0.03981952]
 [ 0.07195732]
 [ 0.07195732]
 [ 0.01731355]
 [ 0.05653848]
 [ 0.10216994]
 [ 0.10216994]
 [ 0.01368499]
 [ 0.04468919]
 [ 0.08075725]
 [ 0.08075725]]"
14,15.0,0.025,0.06402184722499872,0.061481953831516147,0.0,-4995.0,"[[-0.01326776]
 [-0.0433267 ]
 [-0.07829509]
 [-0.07829509]
 [-0.02925721]
 [-0.09554125]
 [-0.17265133]
 [-0.17265133]
 [-0.03570174]
 [-0.11658625]
 [-0.21068146]
 [-0.21068146]
 [-0.02410831]
 [-0.07872719]
 [-0.14226685]
 [-0.14226685]
 [ 0.01326776]
 [ 0.0433267 ]
 [ 0.07829509]
 [ 0.07829509]
 [ 0.02925721]
 [ 0.09554125]
 [ 0.17265133]
 [ 0.17265133]
 [ 0.03570174]
 [ 0.11658625]
 [ 0.21068146]
 [ 0.21068146]
 [ 0.02410831]
 [ 0.07872719]
 [ 0.14226685]
 [ 0.14226685]]","[[-0.00511321]
 [-0.0166975 ]
 [-0.03017384]
 [-0.03017384]
 [-0.0129252 ]
 [-0.04220805]
 [-0.0762736 ]
 [-0.0762736 ]
 [-0.0182061 ]
 [-0.05945314]
 [-0.10743697]
 [-0.10743697]
 [-0.0142877 ]
 [-0.04665737]
 [-0.08431392]
 [-0.08431392]
 [ 0.00511321]
 [ 0.0166975 ]
 [ 0.03017384]
 [ 0.03017384]
 [ 0.0129252 ]
 [ 0.04220805]
 [ 0.0762736 ]
 [ 0.0762736 ]
 [ 0.0182061 ]
 [ 0.05945314]
 [ 0.10743697]
 [ 0.10743697]
 [ 0.0142877 ]
 [ 0.04665737]
 [ 0.08431392]
 [ 0.08431392]]"
15,16.0,0.025,0.05179187445661659,0.04291837215567895,0.0,-4995.0,"[[-0.0123693 ]
 [-0.0403927 ]
 [-0.07299312]
 [-0.07299312]
 [-0.0277654 ]
 [-0.09066964]
 [-0.16384791]
 [-0.16384791]
 [-0.03448927]
 [-0.11262685]
 [-0.20352647]
 [-0.20352647]
 [-0.02370746]
 [-0.07741818]
 [-0.13990136]
 [-0.13990136]
 [ 0.0123693 ]
 [ 0.0403927 ]
 [ 0.07299312]
 [ 0.07299312]
 [ 0.0277654 ]
 [ 0.09066964]
 [ 0.16384791]
 [ 0.16384791]
 [ 0.03448927]
 [ 0.11262685]
 [ 0.20352647]
 [ 0.20352647]
 [ 0.02370746]
 [ 0.07741818]
 [ 0.13990136]
 [ 0.13990136]]","[[-0.00542244]
 [-0.01770732]
 [-0.03199866]
 [-0.03199866]
 [-0.01361934]
 [-0.04447479]
 [-0.0803698 ]
 [-0.0803698 ]
 [-0.01906833]
 [-0.06226881]
 [-0.11252513]
 [-0.11252513]
 [-0.01488039]
 [-0.04859283]
 [-0.08781145]
 [-0.08781145]
 [ 0.00542244]
 [ 0.01770732]
 [ 0.03199866]
 [ 0.03199866]
 [ 0.01361934]
 [ 0.04447479]
 [ 0.0803698 ]
 [ 0.0803698 ]
 [ 0.01906833]
 [ 0.06226881]
 [ 0.11252513]
 [ 0.11252513]
 [ 0.01488039]
 [ 0.04859283]
 [ 0.08781145]
 [ 0.08781145]]"
16,17.0,0.025,0.051800326720509195,0.04561565542197548,0.0,-4995.0,"[[-0.00996765]
 [-0.03254998]
 [-0.05882064]
 [-0.05882064]
 [-0.02453421]
 [-0.08011798]
 [-0.14478013]
 [-0.14478013]
 [-0.03341737]
 [-0.10912649]
 [-0.19720103]
 [-0.19720103]
 [-0.02518799]
 [-0.08225294]
 [-0.1486382 ]
 [-0.1486382 ]
 [ 0.00996765]
 [ 0.03254998]
 [ 0.05882064]
 [ 0.05882064]
 [ 0.02453421]
 [ 0.08011798]
 [ 0.14478013]
 [ 0.14478013]
 [ 0.03341737]
 [ 0.10912649]
 [ 0.19720103]
 [ 0.19720103]
 [ 0.02518799]
 [ 0.08225294]
 [ 0.1486382 ]
 [ 0.1486382 ]]","[[-0.00567163]
 [-0.01852107]
 [-0.03346918]
 [-0.03346918]
 [-0.01423269]
 [-0.04647774]
 [-0.0839893 ]
 [-0.0839893 ]
 [-0.01990376]
 [-0.06499697]
 [-0.11745516]
 [-0.11745516]
 [-0.01551009]
 [-0.05064915]
 [-0.09152741]
 [-0.09152741]
 [ 0.00567163]
 [ 0.01852107]
 [ 0.03346918]
 [ 0.03346918]
 [ 0.01423269]
 [ 0.04647774]
 [ 0.0839893 ]
 [ 0.0839893 ]
 [ 0.01990376]
 [ 0.06499697]
 [ 0.11745516]
 [ 0.11745516]
 [ 0.01551009]
 [ 0.05064915]
 [ 0.09152741]
 [ 0.09152741]]"
17,18.0,0.025,0.0516676375866426,0.048051805928123574,0.0,-4995.0,"[[-0.00930215]
 [-0.03037676]
 [-0.05489345]
 [-0.05489345]
 [-0.02328863]
 [-0.07605047]
 [-0.1374298 ]
 [-0.1374298 ]
 [-0.03226453]
 [-0.10536184]
 [-0.19039798]
 [-0.19039798]
 [-0.02473591]
 [-0.08077664]
 [-0.1459704 ]
 [-0.1459704 ]
 [ 0.00930215]
 [ 0.03037676]
 [ 0.05489345]
 [ 0.05489345]
 [ 0.02328863]
 [ 0.07605047]
 [ 0.1374298 ]
 [ 0.1374298 ]
 [ 0.03226453]
 [ 0.10536184]
 [ 0.19039798]
 [ 0.19039798]
 [ 0.02473591]
 [ 0.08077664]
 [ 0.1459704 ]
 [ 0.1459704 ]]","[[-0.00590419]
 [-0.01928049]
 [-0.03484152]
 [-0.03484152]
 [-0.01481491]
 [-0.048379  ]
 [-0.08742505]
 [-0.08742505]
 [-0.02071037]
 [-0.06763102]
 [-0.12221511]
 [-0.12221511]
 [-0.01612848]
 [-0.05266857]
 [-0.09517667]
 [-0.09517667]
 [ 0.00590419]
 [ 0.01928049]
 [ 0.03484152]
 [ 0.03484152]
 [ 0.01481491]
 [ 0.048379  ]
 [ 0.08742505]
 [ 0.08742505]
 [ 0.02071037]
 [ 0.06763102]
 [ 0.12221511]
 [ 0.12221511]
 [ 0.01612848]
 [ 0.05266857]
 [ 0.09517667]
 [ 0.09517667]]"
18,19.0,0.025,0.041045907930277646,0.032010564598595755,0.0,-4995.0,"[[-0.01091134]
 [-0.03563166]
 [-0.0643895 ]
 [-0.0643895 ]
 [-0.02474799]
 [-0.0808161 ]
 [-0.14604169]
 [-0.14604169]
 [-0.03106152]
 [-0.10143332]
 [-0.1832988 ]
 [-0.1832988 ]
 [-0.02157379]
 [-0.07045056]
 [-0.12731027]
 [-0.12731027]
 [ 0.01091134]
 [ 0.03563166]
 [ 0.0643895 ]
 [ 0.0643895 ]
 [ 0.02474799]
 [ 0.0808161 ]
 [ 0.14604169]
 [ 0.14604169]
 [ 0.03106152]
 [ 0.10143332]
 [ 0.1832988 ]
 [ 0.1832988 ]
 [ 0.02157379]
 [ 0.07045056]
 [ 0.12731027]
 [ 0.12731027]]","[[-0.00617697]
 [-0.02017128]
 [-0.03645125]
 [-0.03645125]
 [-0.01543361]
 [-0.0503994 ]
 [-0.09107609]
 [-0.09107609]
 [-0.02148691]
 [-0.07016685]
 [-0.12679758]
 [-0.12679758]
 [-0.01666783]
 [-0.05442983]
 [-0.09835942]
 [-0.09835942]
 [ 0.00617697]
 [ 0.02017128]
 [ 0.03645125]
 [ 0.03645125]
 [ 0.01543361]
 [ 0.0503994 ]
 [ 0.09107609]
 [ 0.09107609]
 [ 0.02148691]
 [ 0.07016685]
 [ 0.12679758]
 [ 0.12679758]
 [ 0.01666783]
 [ 0.05442983]
 [ 0.09835942]
 [ 0.09835942]]"
19,20.0,0.025,0.0509721646497698,0.051963231381664844,0.0,-4995.0,"[[-0.00767955]
 [-0.02507806]
 [-0.04531823]
 [-0.04531823]
 [-0.02045129]
 [-0.06678495]
 [-0.1206862 ]
 [-0.1206862 ]
 [-0.03013882]
 [-0.09842021]
 [-0.17785385]
 [-0.17785385]
 [-0.02457836]
 [-0.08026218]
 [-0.14504072]
 [-0.14504072]
 [ 0.00767955]
 [ 0.02507806]
 [ 0.04531823]
 [ 0.04531823]
 [ 0.02045129]
 [ 0.06678495]
 [ 0.1206862 ]
 [ 0.1206862 ]
 [ 0.03013882]
 [ 0.09842021]
 [ 0.17785385]
 [ 0.17785385]
 [ 0.02457836]
 [ 0.08026218]
 [ 0.14504072]
 [ 0.14504072]]","[[-0.00636896]
 [-0.02079823]
 [-0.03758421]
 [-0.03758421]
 [-0.01594489]
 [-0.05206903]
 [-0.09409324]
 [-0.09409324]
 [-0.02224038]
 [-0.07262736]
 [-0.13124393]
 [-0.13124393]
 [-0.01728229]
 [-0.05643639]
 [-0.10198544]
 [-0.10198544]
 [ 0.00636896]
 [ 0.02079823]
 [ 0.03758421]
 [ 0.03758421]
 [ 0.01594489]
 [ 0.05206903]
 [ 0.09409324]
 [ 0.09409324]
 [ 0.02224038]
 [ 0.07262736]
 [ 0.13124393]
 [ 0.13124393]
 [ 0.01728229]
 [ 0.05643639]
 [ 0.10198544]
 [ 0.10198544]]"
20,21.0,0.025,0.048459727298772896,0.049315248567300136,0.0,-4995.0,"[[-0.00692728]
 [-0.02262148]
 [-0.04087898]
 [-0.04087898]
 [-0.01910433]
 [-0.06238637]
 [-0.11273758]
 [-0.11273758]
 [-0.02915556]
 [-0.09520931]
 [-0.17205148]
 [-0.17205148]
 [-0.0246225 ]
 [-0.08040631]
 [-0.14530118]
 [-0.14530118]
 [ 0.00692728]
 [ 0.02262148]
 [ 0.04087898]
 [ 0.04087898]
 [ 0.01910433]
 [ 0.06238637]
 [ 0.11273758]
 [ 0.11273758]
 [ 0.02915556]
 [ 0.09520931]
 [ 0.17205148]
 [ 0.17205148]
 [ 0.0246225 ]
 [ 0.08040631]
 [ 0.14530118]
 [ 0.14530118]]","[[-0.00654214]
 [-0.02136377]
 [-0.03860618]
 [-0.03860618]
 [-0.0164225 ]
 [-0.05362869]
 [-0.09691168]
 [-0.09691168]
 [-0.02296927]
 [-0.07500759]
 [-0.13554521]
 [-0.13554521]
 [-0.01789785]
 [-0.05844654]
 [-0.10561797]
 [-0.10561797]
 [ 0.00654214]
 [ 0.02136377]
 [ 0.03860618]
 [ 0.03860618]
 [ 0.0164225 ]
 [ 0.05362869]
 [ 0.09691168]
 [ 0.09691168]
 [ 0.02296927]
 [ 0.07500759]
 [ 0.13554521]
 [ 0.13554521]
 [ 0.01789785]
 [ 0.05844654]
 [ 0.10561797]
 [ 0.10561797]]"
21,22.0,0.025,0.04514336923509979,0.04483432328972419,0.0,-4995.0,"[[-0.00766469]
 [-0.02502951]
 [-0.0452305 ]
 [-0.0452305 ]
 [-0.01978921]
 [-0.06462288]
 [-0.11677915]
 [-0.11677915]
 [-0.02827375]
 [-0.09232968]
 [-0.16684774]
 [-0.16684774]
 [-0.02235421]
 [-0.07299907]
 [-0.13191566]
 [-0.13191566]
 [ 0.00766469]
 [ 0.02502951]
 [ 0.0452305 ]
 [ 0.0452305 ]
 [ 0.01978921]
 [ 0.06462288]
 [ 0.11677915]
 [ 0.11677915]
 [ 0.02827375]
 [ 0.09232968]
 [ 0.16684774]
 [ 0.16684774]
 [ 0.02235421]
 [ 0.07299907]
 [ 0.13191566]
 [ 0.13191566]]","[[-0.00673376]
 [-0.02198951]
 [-0.03973695]
 [-0.03973695]
 [-0.01691723]
 [-0.05524426]
 [-0.09983116]
 [-0.09983116]
 [-0.02367612]
 [-0.07731583]
 [-0.13971641]
 [-0.13971641]
 [-0.01845671]
 [-0.06027152]
 [-0.10891586]
 [-0.10891586]
 [ 0.00673376]
 [ 0.02198951]
 [ 0.03973695]
 [ 0.03973695]
 [ 0.01691723]
 [ 0.05524426]
 [ 0.09983116]
 [ 0.09983116]
 [ 0.02367612]
 [ 0.07731583]
 [ 0.13971641]
 [ 0.13971641]
 [ 0.01845671]
 [ 0.06027152]
 [ 0.10891586]
 [ 0.10891586]]"
22,23.0,0.025,0.032441648820293656,0.024206593298122997,0.0,-4995.0,"[[-0.00932652]
 [-0.03045632]
 [-0.05503721]
 [-0.05503721]
 [-0.02145554]
 [-0.07006442]
 [-0.12661247]
 [-0.12661247]
 [-0.02731371]
 [-0.08919462]
 [-0.1611824 ]
 [-0.1611824 ]
 [-0.01924167]
 [-0.06283488]
 [-0.11354807]
 [-0.11354807]
 [ 0.00932652]
 [ 0.03045632]
 [ 0.05503721]
 [ 0.05503721]
 [ 0.02145554]
 [ 0.07006442]
 [ 0.12661247]
 [ 0.12661247]
 [ 0.02731371]
 [ 0.08919462]
 [ 0.1611824 ]
 [ 0.1611824 ]
 [ 0.01924167]
 [ 0.06283488]
 [ 0.11354807]
 [ 0.11354807]]","[[-0.00696692]
 [-0.02275092]
 [-0.04111288]
 [-0.04111288]
 [-0.01745362]
 [-0.05699587]
 [-0.10299647]
 [-0.10299647]
 [-0.02435896]
 [-0.0795457 ]
 [-0.14374597]
 [-0.14374597]
 [-0.01893775]
 [-0.06184239]
 [-0.11175456]
 [-0.11175456]
 [ 0.00696692]
 [ 0.02275092]
 [ 0.04111288]
 [ 0.04111288]
 [ 0.01745362]
 [ 0.05699587]
 [ 0.10299647]
 [ 0.10299647]
 [ 0.02435896]
 [ 0.0795457 ]
 [ 0.14374597]
 [ 0.14374597]
 [ 0.01893775]
 [ 0.06184239]
 [ 0.11175456]
 [ 0.11175456]]"
23,24.0,0.025,0.042564966934010184,0.04348263384224113,0.0,-4995.0,"[[-0.00653699]
 [-0.02134694]
 [-0.03857577]
 [-0.03857577]
 [-0.01772482]
 [-0.0578815 ]
 [-0.10459688]
 [-0.10459688]
 [-0.02659543]
 [-0.08684902]
 [-0.15694371]
 [-0.15694371]
 [-0.02208275]
 [-0.07211259]
 [-0.1303137 ]
 [-0.1303137 ]
 [ 0.00653699]
 [ 0.02134694]
 [ 0.03857577]
 [ 0.03857577]
 [ 0.01772482]
 [ 0.0578815 ]
 [ 0.10459688]
 [ 0.10459688]
 [ 0.02659543]
 [ 0.08684902]
 [ 0.15694371]
 [ 0.15694371]
 [ 0.02208275]
 [ 0.07211259]
 [ 0.1303137 ]
 [ 0.1303137 ]]","[[-0.00713035]
 [-0.02328459]
 [-0.04207727]
 [-0.04207727]
 [-0.01789674]
 [-0.05844291]
 [-0.1056114 ]
 [-0.1056114 ]
 [-0.02502384]
 [-0.08171692]
 [-0.14766956]
 [-0.14766956]
 [-0.01948982]
 [-0.06364521]
 [-0.11501241]
 [-0.11501241]
 [ 0.00713035]
 [ 0.02328459]
 [ 0.04207727]
 [ 0.04207727]
 [ 0.01789674]
 [ 0.05844291]
 [ 0.1056114 ]
 [ 0.1056114 ]
 [ 0.02502384]
 [ 0.08171692]
 [ 0.14766956]
 [ 0.14766956]
 [ 0.01948982]
 [ 0.06364521]
 [ 0.11501241]
 [ 0.11501241]]"
24,25.0,0.025,0.03120618091730302,0.024345643186086178,0.0,-4995.0,"[[-0.00820877]
 [-0.02680624]
 [-0.0484412 ]
 [-0.0484412 ]
 [-0.01954578]
 [-0.06382796]
 [-0.11534266]
 [-0.11534266]
 [-0.02575426]
 [-0.08410214]
 [-0.15197987]
 [-0.15197987]
 [-0.01877873]
 [-0.06132311]
 [-0.11081618]
 [-0.11081618]
 [ 0.00820877]
 [ 0.02680624]
 [ 0.0484412 ]
 [ 0.0484412 ]
 [ 0.01954578]
 [ 0.06382796]
 [ 0.11534266]
 [ 0.11534266]
 [ 0.02575426]
 [ 0.08410214]
 [ 0.15197987]
 [ 0.15197987]
 [ 0.01877873]
 [ 0.06132311]
 [ 0.11081618]
 [ 0.11081618]]","[[-0.00733557]
 [-0.02395475]
 [-0.0432883 ]
 [-0.0432883 ]
 [-0.01838538]
 [-0.0600386 ]
 [-0.10849496]
 [-0.10849496]
 [-0.0256677 ]
 [-0.08381947]
 [-0.15146906]
 [-0.15146906]
 [-0.01995928]
 [-0.06517829]
 [-0.11778281]
 [-0.11778281]
 [ 0.00733557]
 [ 0.02395475]
 [ 0.0432883 ]
 [ 0.0432883 ]
 [ 0.01838538]
 [ 0.0600386 ]
 [ 0.10849496]
 [ 0.10849496]
 [ 0.0256677 ]
 [ 0.08381947]
 [ 0.15146906]
 [ 0.15146906]
 [ 0.01995928]
 [ 0.06517829]
 [ 0.11778281]
 [ 0.11778281]]"
25,26.0,0.025,0.029699356255191437,0.02293334581129225,0.0,-4995.0,"[[-0.00871956]
 [-0.02847426]
 [-0.05145546]
 [-0.05145546]
 [-0.01982074]
 [-0.06472586]
 [-0.11696524]
 [-0.11696524]
 [-0.02493252]
 [-0.0814187 ]
 [-0.14713066]
 [-0.14713066]
 [-0.01735536]
 [-0.05667501]
 [-0.10241665]
 [-0.10241665]
 [ 0.00871956]
 [ 0.02847426]
 [ 0.05145546]
 [ 0.05145546]
 [ 0.01982074]
 [ 0.06472586]
 [ 0.11696524]
 [ 0.11696524]
 [ 0.02493252]
 [ 0.0814187 ]
 [ 0.14713066]
 [ 0.14713066]
 [ 0.01735536]
 [ 0.05667501]
 [ 0.10241665]
 [ 0.10241665]]","[[-0.00755355]
 [-0.0246666 ]
 [-0.04457469]
 [-0.04457469]
 [-0.0188809 ]
 [-0.06165675]
 [-0.11141909]
 [-0.11141909]
 [-0.02629101]
 [-0.08585494]
 [-0.15514732]
 [-0.15514732]
 [-0.02039317]
 [-0.06659516]
 [-0.12034323]
 [-0.12034323]
 [ 0.00755355]
 [ 0.0246666 ]
 [ 0.04457469]
 [ 0.04457469]
 [ 0.0188809 ]
 [ 0.06165675]
 [ 0.11141909]
 [ 0.11141909]
 [ 0.02629101]
 [ 0.08585494]
 [ 0.15514732]
 [ 0.15514732]
 [ 0.02039317]
 [ 0.06659516]
 [ 0.12034323]
 [ 0.12034323]]"
26,27.0,0.025,0.028724997627898412,0.022278388195514774,0.0,-4995.0,"[[-0.00848825]
 [-0.02771892]
 [-0.05009049]
 [-0.05009049]
 [-0.01927542]
 [-0.0629451 ]
 [-0.11374724]
 [-0.11374724]
 [-0.02422203]
 [-0.07909856]
 [-0.14293795]
 [-0.14293795]
 [-0.01684373]
 [-0.05500425]
 [-0.09939744]
 [-0.09939744]
 [ 0.00848825]
 [ 0.02771892]
 [ 0.05009049]
 [ 0.05009049]
 [ 0.01927542]
 [ 0.0629451 ]
 [ 0.11374724]
 [ 0.11374724]
 [ 0.02422203]
 [ 0.07909856]
 [ 0.14293795]
 [ 0.14293795]
 [ 0.01684373]
 [ 0.05500425]
 [ 0.09939744]
 [ 0.09939744]]","[[-0.00776576]
 [-0.02535957]
 [-0.04582695]
 [-0.04582695]
 [-0.01936278]
 [-0.06323038]
 [-0.11426277]
 [-0.11426277]
 [-0.02689656]
 [-0.08783241]
 [-0.15872077]
 [-0.15872077]
 [-0.02081426]
 [-0.06797027]
 [-0.12282816]
 [-0.12282816]
 [ 0.00776576]
 [ 0.02535957]
 [ 0.04582695]
 [ 0.04582695]
 [ 0.01936278]
 [ 0.06323038]
 [ 0.11426277]
 [ 0.11426277]
 [ 0.02689656]
 [ 0.08783241]
 [ 0.15872077]
 [ 0.15872077]
 [ 0.02081426]
 [ 0.06797027]
 [ 0.12282816]
 [ 0.12282816]]"
27,28.0,0.025,0.0267769126968567,0.020076085500102397,0.0,-4995.0,"[[-0.00809057]
 [-0.02642027]
 [-0.04774372]
 [-0.04774372]
 [-0.01856352]
 [-0.06062035]
 [-0.10954622]
 [-0.10954622]
 [-0.02357017]
 [-0.07696984]
 [-0.13909117]
 [-0.13909117]
 [-0.01656097]
 [-0.05408089]
 [-0.09772885]
 [-0.09772885]
 [ 0.00809057]
 [ 0.02642027]
 [ 0.04774372]
 [ 0.04774372]
 [ 0.01856352]
 [ 0.06062035]
 [ 0.10954622]
 [ 0.10954622]
 [ 0.02357017]
 [ 0.07696984]
 [ 0.13909117]
 [ 0.13909117]
 [ 0.01656097]
 [ 0.05408089]
 [ 0.09772885]
 [ 0.09772885]]","[[-0.00796803]
 [-0.02602008]
 [-0.04702054]
 [-0.04702054]
 [-0.01982687]
 [-0.06474589]
 [-0.11700143]
 [-0.11700143]
 [-0.02748582]
 [-0.08975665]
 [-0.16219805]
 [-0.16219805]
 [-0.02122829]
 [-0.06932229]
 [-0.12527139]
 [-0.12527139]
 [ 0.00796803]
 [ 0.02602008]
 [ 0.04702054]
 [ 0.04702054]
 [ 0.01982687]
 [ 0.06474589]
 [ 0.11700143]
 [ 0.11700143]
 [ 0.02748582]
 [ 0.08975665]
 [ 0.16219805]
 [ 0.16219805]
 [ 0.02122829]
 [ 0.06932229]
 [ 0.12527139]
 [ 0.12527139]]"
28,29.0,0.025,0.027221043938475083,0.021488571759911337,0.0,-4995.0,"[[-0.0072776 ]
 [-0.02376545]
 [-0.04294622]
 [-0.04294622]
 [-0.01738949]
 [-0.05678645]
 [-0.10261804]
 [-0.10261804]
 [-0.02299358]
 [-0.07508696]
 [-0.13568864]
 [-0.13568864]
 [-0.0168247 ]
 [-0.05494211]
 [-0.09928515]
 [-0.09928515]
 [ 0.0072776 ]
 [ 0.02376545]
 [ 0.04294622]
 [ 0.04294622]
 [ 0.01738949]
 [ 0.05678645]
 [ 0.10261804]
 [ 0.10261804]
 [ 0.02299358]
 [ 0.07508696]
 [ 0.13568864]
 [ 0.13568864]
 [ 0.0168247 ]
 [ 0.05494211]
 [ 0.09928515]
 [ 0.09928515]]","[[-0.00814996]
 [-0.02661422]
 [-0.0480942 ]
 [-0.0480942 ]
 [-0.02026161]
 [-0.06616555]
 [-0.11956688]
 [-0.11956688]
 [-0.02806066]
 [-0.09163383]
 [-0.16559027]
 [-0.16559027]
 [-0.0216489 ]
 [-0.07069584]
 [-0.12775351]
 [-0.12775351]
 [ 0.00814996]
 [ 0.02661422]
 [ 0.0480942 ]
 [ 0.0480942 ]
 [ 0.02026161]
 [ 0.06616555]
 [ 0.11956688]
 [ 0.11956688]
 [ 0.02806066]
 [ 0.09163383]
 [ 0.16559027]
 [ 0.16559027]
 [ 0.0216489 ]
 [ 0.07069584]
 [ 0.12775351]
 [ 0.12775351]]"
